,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost
3904,12,5,181.5,105.3,1.2,75.1
3905,12,5,168.4,100.7,1.3,66.5
3906,12,8,180.4,109.5,1.5,69.4
3907,12,8,152.8,100.1,1.8,50.9
3908,12,8,156.0,101.3,1.4,53.3
3909,12,15,148.0,104.9,3.4,39.7
3910,12,15,134.9,97.4,4.1,33.4
3911,12,15,138.0,97.0,3.6,37.4
3912,12,11,147.6,100.8,2.5,44.4
3913,12,11,159.8,105.2,2.2,52.3
3914,12,11,158.3,104.6,1.8,51.8
3915,12,2,205.5,109.1,0.8,95.5
3916,12,2,185.7,104.1,0.7,80.9
3917,12,2,180.5,100.8,1.0,78.6
3918,12,4,170.6,99.3,1.4,69.9
3919,12,4,169.2,101.6,0.8,66.7
3920,12,4,199.4,110.2,1.0,88.3
3921,12,10,153.2,102.7,2.2,48.3
3922,12,10,158.7,103.9,2.5,52.4
3923,12,10,171.0,108.5,1.6,60.8
3924,12,8,174.9,108.2,1.1,65.7
3925,12,8,161.2,102.7,1.8,56.8
3926,12,8,162.8,103.0,1.9,57.9
3927,12,0,193.7,103.4,0.8,89.5
3928,12,0,210.2,107.4,0.5,102.2
3929,12,0,208.1,107.1,0.5,100.5
3930,12,2,195.5,105.6,0.9,89.0
3931,12,2,198.3,107.3,1.0,90.0
3932,12,2,173.0,98.8,1.1,73.1
3933,12,8,168.7,105.3,1.3,62.0
3934,12,8,172.6,105.9,1.7,65.0
3935,12,8,163.5,103.3,1.5,58.7
3936,12,1,195.3,103.8,0.9,90.6
3937,12,1,193.9,105.3,0.8,87.7
3938,12,1,206.1,108.8,0.9,96.4
3939,12,18,135.1,96.3,4.2,34.6
3940,12,18,138.4,99.3,4.7,34.4
3941,12,18,138.3,100.9,4.3,33.1
3942,12,9,163.1,104.2,1.9,57.1
3943,12,9,164.4,106.6,1.6,56.1
3944,12,9,162.2,104.8,1.5,55.8
3945,12,3,186.8,104.9,0.8,81.0
3946,12,3,188.1,105.3,1.1,81.7
3947,12,3,174.1,101.2,1.2,71.7
3948,12,8,161.8,102.4,1.8,57.6
3949,12,8,161.3,101.7,1.6,58.0
3950,12,8,168.7,104.6,2.1,62.0
3951,12,2,189.8,104.2,0.9,84.7
3952,12,2,181.5,100.4,1.2,80.0
3953,12,2,193.8,105.6,0.9,87.3
3954,12,7,162.8,102.8,1.6,58.4
3955,12,7,163.7,102.7,1.5,59.5
3956,12,7,169.5,105.6,1.3,62.5
3957,12,12,167.0,108.9,1.9,56.2
3958,12,12,153.4,103.8,2.4,47.2
3959,12,12,144.6,100.7,3.0,40.9
3960,0,6,237.9,106.5,0.9,130.5
3961,0,6,237.6,107.2,0.4,130.0
3962,0,6,234.3,104.9,0.7,128.7
3963,0,10,214.7,105.5,0.6,108.7
3964,0,10,205.7,102.1,0.7,103.0
3965,0,10,215.7,105.6,0.6,109.5
3966,0,0,249.0,102.4,0.7,145.9
3967,0,0,258.4,103.0,0.8,154.7
3968,0,0,258.6,104.6,0.8,153.2
3969,0,13,204.0,107.1,0.6,96.3
3970,0,13,203.1,106.1,0.7,96.3
3971,0,13,195.5,104.5,0.6,90.4
3972,0,0,257.2,103.6,0.7,152.9
3973,0,0,246.1,100.7,0.7,144.8
3974,0,0,267.2,106.6,0.6,160.0
3975,0,16,188.4,102.5,0.8,85.1
3976,0,16,186.4,102.0,1.1,83.3
3977,0,16,172.8,95.0,1.0,76.7
3978,0,5,239.6,106.5,0.5,132.7
3979,0,5,234.4,104.3,0.7,129.4
3980,0,5,254.6,111.4,0.6,142.7
3981,0,0,253.8,102.2,0.6,151.0
3982,0,0,248.8,101.0,0.7,147.0
3983,0,0,246.0,100.6,0.6,144.9
3984,0,2,259.4,108.1,0.6,150.7
3985,0,2,256.0,107.6,0.5,147.8
3986,0,2,255.3,106.5,0.4,148.5
3987,0,17,189.0,103.8,0.9,84.3
3988,0,17,183.3,99.7,0.9,82.7
3989,0,17,188.4,103.6,1.0,83.8
3990,0,13,187.9,98.4,0.9,88.6
3991,0,13,188.2,98.5,0.9,88.8
3992,0,13,191.9,99.7,1.0,91.3
3993,0,0,251.8,102.3,0.6,148.9
3994,0,0,250.9,101.5,0.9,148.5
3995,0,0,254.7,103.9,0.5,150.3
3996,0,4,234.7,103.9,0.6,130.3
3997,0,4,239.6,104.8,0.6,134.1
3998,0,4,229.4,100.9,0.7,127.8
3999,0,10,217.9,107.2,0.7,110.1
4000,0,10,207.1,102.7,0.5,103.9
4001,0,10,215.4,104.5,0.7,110.2
4002,0,6,229.3,104.6,0.7,124.0
4003,0,6,245.7,108.4,0.5,136.7
4004,0,6,231.4,104.5,0.7,126.3
4005,0,3,252.0,106.0,0.6,145.5
4006,0,3,250.1,106.9,0.8,142.5
4007,0,3,242.1,104.3,0.4,137.4
4008,0,13,193.8,103.4,0.9,89.6
4009,0,13,197.9,102.0,0.7,95.2
4010,0,13,201.2,103.5,0.7,97.0
4011,0,8,220.1,104.6,0.9,114.6
4012,0,8,218.1,102.8,0.7,114.6
4013,0,8,217.9,103.5,1.0,113.4
4014,0,3,251.1,107.1,0.7,143.3
4015,0,3,239.5,103.1,0.6,135.8
4016,0,3,249.7,105.9,0.5,143.2
4017,0,2,248.2,104.9,0.7,142.6
4018,0,2,250.0,105.1,0.6,144.3
4019,0,2,250.3,104.7,0.8,144.8
4020,0,3,243.3,104.8,0.7,137.8
4021,0,3,244.4,103.5,0.7,140.2
4022,0,3,228.9,99.8,0.8,128.2
4023,0,5,236.1,104.8,0.5,130.7
4024,0,5,236.2,106.1,0.6,129.5
4025,0,5,238.2,106.2,0.7,131.3
4026,0,8,213.9,102.3,0.7,110.8
4027,0,8,212.9,102.5,0.9,109.4
4028,0,8,222.1,105.0,0.8,116.3
4029,0,15,199.6,106.7,1.0,91.8
4030,0,15,177.0,98.6,1.1,77.3
4031,0,15,190.9,103.3,0.9,86.7
4032,0,11,211.8,105.9,0.7,105.3
4033,0,11,204.8,104.2,0.7,100.0
4034,0,11,207.1,103.6,0.8,102.8
4035,0,2,252.6,105.2,0.8,146.5
4036,0,2,241.3,102.4,0.8,138.1
4037,0,2,236.6,100.6,0.7,135.3
4038,0,4,240.0,104.6,0.7,134.7
4039,0,4,238.2,104.3,1.0,132.9
4040,0,4,241.0,104.8,0.7,135.5
4041,0,10,213.9,105.6,0.4,107.9
4042,0,10,202.9,102.7,0.7,99.5
4043,0,10,206.4,102.4,0.7,103.3
4044,0,8,214.8,103.6,0.7,110.6
4045,0,8,225.6,106.5,0.5,118.6
4046,0,8,213.5,101.5,0.7,111.3
4047,0,0,262.2,106.2,0.5,155.6
4048,0,0,256.9,104.5,0.4,152.0
4049,0,0,258.1,104.7,0.8,152.5
4050,0,2,253.8,106.1,0.7,147.0
4051,0,2,238.8,102.4,0.7,135.6
4052,0,2,239.9,102.1,0.9,137.0
4053,0,8,216.1,104.1,0.8,111.2
4054,0,8,227.0,105.9,0.7,120.4
4055,0,8,215.7,101.7,0.7,113.3
4056,0,1,259.7,106.8,0.7,152.2
4057,0,1,247.2,103.2,0.7,143.3
4058,0,1,256.4,105.4,0.7,150.3
4059,0,18,176.0,97.0,1.1,77.9
4060,0,18,189.0,102.1,0.9,85.9
4061,0,18,177.4,101.6,0.9,74.8
4062,0,9,205.6,98.7,1.4,105.4
4063,0,9,210.3,103.0,0.7,106.6
4064,0,9,220.0,106.5,0.6,112.9
4065,0,3,247.8,105.3,0.8,141.7
4066,0,3,243.8,103.2,0.7,139.9
4067,0,3,245.8,104.7,0.6,140.5
4068,0,8,214.7,103.5,0.5,110.8
4069,0,8,226.5,106.4,0.7,119.4
4070,0,8,203.2,98.1,0.5,104.6
4071,0,2,242.7,102.2,0.6,139.8
4072,0,2,236.6,100.4,0.7,135.5
4073,0,2,249.4,105.9,0.6,143.0
4074,0,7,216.9,102.7,0.7,113.5
4075,0,7,217.7,101.4,0.6,115.8
4076,0,7,222.1,104.2,0.6,117.3
4077,0,12,199.8,102.9,0.6,96.3
4078,0,12,203.4,105.2,0.6,97.6
4079,0,12,196.6,101.0,0.6,95.0
4080,0,6,237.6,107.7,0.5,129.4
4081,0,6,235.8,107.2,0.6,128.0
4082,0,6,231.0,104.6,0.8,125.6
4083,0,10,211.7,104.4,0.6,106.7
4084,0,10,204.2,101.6,0.7,101.9
4085,0,10,211.1,104.3,0.6,106.3
4086,0,0,250.8,102.9,0.7,147.2
4087,0,0,269.3,109.0,0.6,159.8
4088,0,0,254.1,102.8,0.7,150.6
4089,0,13,190.3,100.3,1.0,89.0
4090,0,13,202.5,104.8,0.8,96.9
4091,0,13,205.3,105.9,0.7,98.7
4092,0,0,247.6,101.4,0.6,145.7
4093,0,0,267.4,107.3,0.3,159.7
4094,0,0,252.2,103.3,0.5,148.5
4095,0,16,188.7,103.2,1.0,84.4
4096,0,16,178.0,98.5,0.9,78.6
4097,0,16,196.8,106.2,0.9,89.7
4098,0,5,237.9,105.5,0.6,131.8
4099,0,5,232.8,103.6,0.6,128.6
4100,0,5,218.7,100.7,0.5,117.5
4101,0,0,265.5,105.6,0.5,159.4
4102,0,0,256.4,103.4,0.6,152.3
4103,0,0,255.0,104.0,0.6,150.4
4104,0,2,263.4,109.2,0.6,153.7
4105,0,2,251.6,105.2,0.7,145.8
4106,0,2,243.2,103.2,0.4,139.6
4107,0,17,186.4,102.3,0.8,83.3
4108,0,17,182.3,98.6,1.3,82.4
4109,0,17,182.5,102.1,0.9,79.4
4110,0,13,199.6,104.3,0.9,94.4
4111,0,13,195.0,102.8,0.7,91.4
4112,0,13,197.2,102.6,0.7,93.9
4113,0,0,257.2,104.7,0.6,152.0
4114,0,0,262.5,105.9,0.8,155.8
4115,0,0,260.0,104.0,0.6,155.4
4116,0,4,230.4,102.6,0.5,127.2
4117,0,4,242.2,105.6,0.7,135.9
4118,0,4,235.8,104.0,0.7,131.1
4119,0,10,212.9,104.8,0.5,107.5
4120,0,10,196.5,98.8,0.6,97.2
4121,0,10,205.9,100.2,0.7,105.0
4122,0,6,225.3,102.3,0.8,122.2
4123,0,6,225.8,102.8,0.5,122.5
4124,0,6,229.0,104.3,0.5,124.3
4125,0,3,236.5,102.0,0.5,134.0
4126,0,3,239.1,103.6,0.7,134.7
4127,0,3,251.6,107.1,0.5,144.0
4128,0,13,194.0,101.5,0.9,91.6
4129,0,13,204.5,104.4,0.7,99.4
4130,0,13,204.3,104.8,0.8,98.8
4131,0,8,224.3,105.8,0.5,118.0
4132,0,8,220.6,103.3,1.0,116.3
4133,0,8,220.9,105.6,0.7,114.6
4134,0,3,242.5,105.2,0.9,136.4
4135,0,3,239.2,103.0,0.5,135.7
4136,0,3,239.7,103.2,0.6,135.9
4137,0,2,249.9,105.3,0.7,144.0
4138,0,2,253.9,104.7,0.7,148.4
4139,0,2,246.1,103.3,0.5,142.2
4140,0,3,239.2,102.7,0.7,135.9
4141,0,3,229.2,100.8,0.7,127.6
4142,0,3,238.9,102.8,0.8,135.2
4143,0,5,220.7,101.2,0.5,119.0
4144,0,5,214.4,99.0,0.3,115.1
4145,0,5,234.2,104.6,0.5,129.1
4146,0,8,227.4,108.4,0.6,118.3
4147,0,8,218.8,105.1,0.7,112.9
4148,0,8,216.2,103.4,0.9,111.9
4149,0,15,186.5,102.2,1.0,83.3
4150,0,15,178.8,95.9,1.3,81.6
4151,0,15,199.7,105.0,0.9,93.9
4152,0,11,184.7,95.9,0.8,88.0
4153,0,11,205.1,104.1,0.9,100.1
4154,0,11,204.8,102.5,0.6,101.7
4155,0,2,243.1,102.5,1.0,139.6
4156,0,2,261.3,108.9,0.5,151.9
4157,0,2,249.8,105.2,0.7,143.9
4158,0,4,234.2,103.2,0.9,130.2
4159,0,4,243.6,105.7,0.6,137.3
4160,0,4,237.1,103.7,0.5,132.9
4161,0,10,213.4,104.4,0.8,108.2
4162,0,10,211.4,104.7,0.5,106.1
4163,0,10,212.2,105.0,0.7,106.5
4164,0,8,222.7,106.2,0.5,116.1
4165,0,8,231.2,107.2,0.6,123.4
4166,0,8,218.8,104.5,0.4,113.8
4167,0,0,246.9,101.3,0.8,144.8
4168,0,0,253.5,102.8,0.6,150.0
4169,0,0,262.5,105.6,0.7,156.2
4170,0,2,249.8,104.9,0.6,144.4
4171,0,2,242.4,103.8,0.7,137.9
4172,0,2,245.0,103.4,0.6,141.0
4173,0,8,212.7,102.5,0.8,109.4
4174,0,8,199.1,98.3,0.7,100.1
4175,0,8,220.1,101.9,0.9,117.3
4176,0,1,246.8,102.7,0.5,143.6
4177,0,1,261.7,106.5,0.6,154.6
4178,0,1,257.3,105.5,0.5,151.3
4179,0,18,176.1,99.3,1.1,75.7
4180,0,18,186.7,102.5,0.9,83.3
4181,0,18,173.7,96.9,1.2,75.7
4182,0,9,217.8,105.4,0.7,111.7
4183,0,9,212.8,104.7,0.7,107.4
4184,0,9,219.9,105.0,0.9,114.0
4185,0,3,246.6,105.2,0.5,140.9
4186,0,3,248.4,105.4,0.8,142.3
4187,0,3,243.1,103.4,0.6,139.0
4188,0,8,213.9,101.9,0.4,111.6
4189,0,8,234.0,108.7,0.4,124.9
4190,0,8,215.1,102.1,0.5,112.4
4191,0,2,235.5,101.8,0.8,132.9
4192,0,2,250.0,105.1,0.6,144.2
4193,0,2,251.5,105.7,0.4,145.4
4194,0,7,223.5,103.8,0.9,118.8
4195,0,7,222.9,104.9,0.5,117.5
4196,0,7,214.1,101.6,0.8,111.7
4197,0,12,194.7,101.3,1.0,92.4
4198,0,12,195.8,102.0,0.7,93.1
4199,0,12,186.7,98.0,0.9,87.8
4200,10,6,172.1,101.4,1.3,69.3
4201,10,6,189.9,108.2,0.7,81.0
4202,10,6,178.7,102.8,1.2,74.7
4203,10,10,177.6,107.1,1.8,68.7
4204,10,10,157.4,100.7,2.0,54.7
4205,10,10,168.4,106.0,1.6,60.8
4206,10,0,207.3,103.4,0.4,103.5
4207,10,0,210.4,105.3,1.0,104.1
4208,10,0,202.2,102.8,0.6,98.8
4209,10,13,145.5,97.0,3.2,45.3
4210,10,13,162.9,104.0,2.0,56.9
4211,10,13,142.6,96.3,2.7,43.7
4212,10,0,210.0,103.6,0.7,105.7
4213,10,0,200.7,102.7,0.9,97.1
4214,10,0,211.2,105.8,0.6,104.8
4215,10,16,151.6,102.4,2.5,46.7
4216,10,16,151.6,102.7,2.7,46.1
4217,10,16,135.7,95.2,3.3,37.3
4218,10,5,183.1,103.0,0.8,79.3
4219,10,5,184.6,105.0,1.0,78.6
4220,10,5,191.6,106.5,0.7,84.3
4221,10,0,212.7,103.9,0.9,108.0
4222,10,0,205.6,103.5,0.7,101.4
4223,10,0,213.2,106.1,0.6,106.4
4224,10,2,200.6,104.4,0.8,95.4
4225,10,2,205.8,106.4,0.8,98.6
4226,10,2,206.4,106.4,0.7,99.2
4227,10,17,154.3,101.6,3.0,49.7
4228,10,17,144.4,102.0,3.0,39.5
4229,10,17,155.1,104.2,2.8,48.1
4230,10,13,158.2,103.6,2.4,52.2
4231,10,13,152.7,101.1,2.7,48.9
4232,10,13,146.5,99.6,2.4,44.5
4233,10,0,221.8,109.1,0.5,112.2
4234,10,0,209.3,103.8,0.7,104.8
4235,10,0,205.0,103.9,0.6,100.5
4236,10,4,206.2,110.0,0.6,95.7
4237,10,4,188.8,104.4,0.7,83.7
4238,10,4,190.3,103.7,0.6,86.0
4239,10,10,164.9,103.9,1.3,59.7
4240,10,10,162.5,100.7,1.7,60.2
4241,10,10,169.0,104.9,1.7,62.5
4242,10,6,183.8,105.1,1.3,77.4
4243,10,6,193.2,106.6,1.3,85.2
4244,10,6,187.6,105.0,1.1,81.5
4245,10,3,195.1,103.9,0.7,90.5
4246,10,3,191.5,103.2,0.9,87.4
4247,10,3,196.4,104.9,1.1,90.5
4248,10,13,167.4,108.2,1.7,57.6
4249,10,13,164.0,106.7,2.0,55.3
4250,10,13,159.2,105.4,2.2,51.6
4251,10,8,167.4,101.1,1.7,64.7
4252,10,8,183.1,108.4,1.3,73.5
4253,10,8,178.8,106.0,1.2,71.6
4254,10,3,201.8,106.8,0.7,94.3
4255,10,3,188.7,103.4,0.6,84.7
4256,10,3,184.0,101.3,1.0,81.8
4257,10,2,205.8,106.0,0.7,99.1
4258,10,2,204.1,106.6,0.6,96.9
4259,10,2,213.9,109.8,0.7,103.5
4260,10,3,204.8,106.5,1.1,97.2
4261,10,3,192.5,104.2,0.7,87.5
4262,10,3,201.4,106.1,0.9,94.3
4263,10,5,188.9,105.5,0.7,82.7
4264,10,5,187.7,105.1,1.1,81.5
4265,10,5,177.5,100.9,1.4,75.3
4266,10,8,169.9,102.4,1.2,66.3
4267,10,8,165.3,101.0,1.3,62.9
4268,10,8,177.6,104.7,1.5,71.4
4269,10,15,149.4,101.0,2.8,45.6
4270,10,15,144.6,98.4,2.7,43.5
4271,10,15,160.0,106.7,2.4,51.0
4272,10,11,151.4,99.1,2.3,50.1
4273,10,11,170.3,106.3,1.6,62.3
4274,10,11,162.1,103.5,1.8,56.8
4275,10,2,204.3,105.8,0.6,97.9
4276,10,2,207.8,107.4,0.8,99.6
4277,10,2,198.7,104.7,0.8,93.3
4278,10,4,180.2,102.5,0.9,76.8
4279,10,4,184.4,101.3,1.2,82.0
4280,10,4,170.1,97.9,1.2,71.0
4281,10,10,168.4,105.4,1.4,61.6
4282,10,10,168.7,103.3,1.4,64.1
4283,10,10,160.4,102.3,1.4,56.6
4284,10,8,175.5,104.5,1.3,69.7
4285,10,8,165.7,101.2,1.5,63.0
4286,10,8,176.7,104.9,1.0,70.8
4287,10,0,212.4,105.3,0.9,106.3
4288,10,0,220.6,107.6,0.6,112.5
4289,10,0,203.2,102.8,0.6,99.7
4290,10,2,190.5,101.3,0.5,88.7
4291,10,2,203.5,106.6,0.5,96.4
4292,10,2,196.6,101.6,1.0,94.0
4293,10,8,168.3,102.6,1.5,64.2
4294,10,8,180.7,107.6,1.4,71.7
4295,10,8,171.8,103.6,1.2,67.0
4296,10,1,203.7,104.0,0.7,99.0
4297,10,1,193.6,100.1,0.8,92.8
4298,10,1,203.8,104.1,0.9,98.9
4299,10,18,140.8,98.4,3.3,39.1
4300,10,18,146.8,100.0,3.4,43.4
4301,10,18,142.1,102.3,3.5,36.4
4302,10,9,167.2,105.7,1.3,60.2
4303,10,9,158.3,99.6,1.6,57.2
4304,10,9,167.4,102.0,1.5,63.9
4305,10,3,192.5,104.5,0.6,87.4
4306,10,3,193.8,105.2,0.8,87.8
4307,10,3,186.8,101.0,0.8,85.0
4308,10,8,177.6,106.0,1.2,70.4
4309,10,8,177.8,105.9,1.6,70.2
4310,10,8,169.7,103.5,1.5,64.7
4311,10,2,195.4,103.3,0.8,91.3
4312,10,2,197.9,104.4,0.8,92.7
4313,10,2,195.5,104.6,0.6,90.3
4314,10,7,173.4,102.8,1.6,69.0
4315,10,7,171.8,102.3,1.3,68.2
4316,10,7,169.5,101.6,1.5,66.4
4317,10,12,158.5,104.8,2.0,51.7
4318,10,12,159.6,104.9,1.8,52.9
4319,10,12,161.4,106.0,1.8,53.5
4320,-8,6,266.8,105.3,0.5,161.0
4321,-8,6,271.0,105.3,0.5,165.1
4322,-8,6,274.2,106.6,0.4,167.2
4323,-8,10,241.8,101.3,0.9,139.6
4324,-8,10,248.7,102.4,0.6,145.7
4325,-8,10,245.1,100.7,0.9,143.5
4326,-8,0,310.5,107.5,0.7,202.4
4327,-8,0,310.0,107.3,0.8,201.9
4328,-8,0,299.8,107.6,0.5,191.7
4329,-8,13,236.7,103.0,0.7,133.0
4330,-8,13,236.0,102.6,0.7,132.7
4331,-8,13,227.0,100.1,0.8,126.1
4332,-8,0,290.5,102.8,0.6,187.1
4333,-8,0,298.3,105.5,0.9,191.9
4334,-8,0,291.7,101.6,0.7,189.4
4335,-8,16,222.5,102.2,0.5,119.8
4336,-8,16,220.3,101.8,0.4,118.2
4337,-8,16,219.3,99.3,0.4,119.5
4338,-8,5,270.5,103.0,0.6,166.9
4339,-8,5,270.3,103.8,0.8,165.7
4340,-8,5,270.9,105.4,0.4,165.1
4341,-8,0,301.7,105.0,0.4,196.3
4342,-8,0,282.0,99.9,0.7,181.4
4343,-8,0,293.4,103.2,0.5,189.7
4344,-8,2,284.6,104.1,0.5,179.9
4345,-8,2,287.6,104.8,0.5,182.2
4346,-8,2,285.3,102.9,0.8,181.6
4347,-8,17,216.5,99.4,0.9,116.1
4348,-8,17,223.4,100.6,0.8,121.9
4349,-8,17,209.8,97.8,0.4,111.7
4350,-8,13,231.7,101.7,0.7,129.4
4351,-8,13,227.2,99.4,1.3,126.5
4352,-8,13,235.9,102.3,0.7,132.9
4353,-8,0,295.2,102.7,0.7,191.8
4354,-8,0,307.3,106.7,0.8,199.8
4355,-8,0,306.1,108.0,0.6,197.4
4356,-8,4,277.6,104.5,0.5,172.6
4357,-8,4,272.7,102.5,0.8,169.5
4358,-8,4,271.6,103.0,0.6,168.0
4359,-8,10,237.0,100.3,0.7,135.9
4360,-8,10,238.0,100.4,0.7,136.9
4361,-8,10,254.6,106.1,0.6,147.9
4362,-8,6,266.9,102.5,0.9,163.5
4363,-8,6,272.9,104.6,0.8,167.4
4364,-8,6,253.8,99.3,0.5,153.9
4365,-8,3,274.1,102.9,0.7,170.6
4366,-8,3,281.0,103.8,0.7,176.5
4367,-8,3,281.5,103.6,0.5,177.5
4368,-8,13,241.7,103.8,0.7,137.3
4369,-8,13,238.1,104.4,0.5,133.2
4370,-8,13,226.6,98.9,0.7,127.0
4371,-8,8,259.7,104.5,0.6,154.5
4372,-8,8,256.1,103.6,0.6,152.0
4373,-8,8,244.2,99.3,0.6,144.3
4374,-8,3,274.4,103.0,0.4,171.0
4375,-8,3,287.5,105.8,0.6,181.1
4376,-8,3,265.4,99.2,0.7,165.5
4377,-8,2,286.8,104.2,0.7,181.9
4378,-8,2,281.1,103.3,0.3,177.4
4379,-8,2,291.2,105.1,0.6,185.5
4380,-8,3,273.9,101.8,0.6,171.5
4381,-8,3,294.5,108.2,0.6,185.7
4382,-8,3,284.5,103.8,1.1,179.6
4383,-8,5,261.5,100.4,0.9,160.3
4384,-8,5,269.7,103.9,0.9,165.0
4385,-8,5,262.5,99.7,0.7,162.1
4386,-8,8,263.9,105.8,0.7,157.4
4387,-8,8,262.3,105.3,0.4,156.6
4388,-8,8,259.2,103.9,0.7,154.6
4389,-8,15,225.6,99.5,0.5,125.6
4390,-8,15,226.0,102.5,0.6,122.9
4391,-8,15,224.4,99.7,0.5,124.2
4392,-8,11,237.4,101.2,0.6,135.6
4393,-8,11,240.9,101.7,0.5,138.7
4394,-8,11,248.5,103.2,0.5,144.8
4395,-8,2,293.1,106.5,0.5,186.1
4396,-8,2,282.2,101.8,0.8,179.6
4397,-8,2,295.6,106.7,0.7,188.2
4398,-8,4,267.8,102.2,0.4,165.2
4399,-8,4,279.7,105.3,0.7,173.7
4400,-8,4,276.0,103.8,0.7,171.6
4401,-8,10,251.8,105.4,0.7,145.6
4402,-8,10,251.0,103.9,0.8,146.3
4403,-8,10,240.4,101.2,0.7,138.6
4404,-8,8,260.9,104.1,0.8,156.0
4405,-8,8,261.9,103.6,1.2,157.0
4406,-8,8,263.7,105.0,0.9,157.8
4407,-8,0,303.7,105.8,0.8,197.1
4408,-8,0,291.8,101.6,0.9,189.3
4409,-8,0,292.2,103.2,0.4,188.6
4410,-8,2,291.0,106.0,0.4,184.7
4411,-8,2,290.0,105.3,0.6,184.1
4412,-8,2,301.5,108.7,0.7,192.1
4413,-8,8,254.5,103.1,0.7,150.7
4414,-8,8,251.9,103.0,0.5,148.4
4415,-8,8,248.3,103.3,0.7,144.3
4416,-8,1,303.4,107.2,0.4,195.8
4417,-8,1,292.9,104.2,0.8,187.8
4418,-8,1,295.1,104.0,0.8,190.3
4419,-8,18,216.1,98.6,0.4,117.1
4420,-8,18,211.6,98.3,0.6,112.7
4421,-8,18,222.4,104.2,0.6,117.7
4422,-8,9,246.1,100.5,1.0,144.5
4423,-8,9,260.0,106.0,0.8,153.1
4424,-8,9,243.5,100.8,0.6,142.1
4425,-8,3,267.2,99.6,0.5,167.1
4426,-8,3,272.5,102.2,0.6,169.7
4427,-8,3,276.6,103.1,0.5,173.0
4428,-8,8,254.1,103.7,0.5,149.9
4429,-8,8,256.9,104.0,0.7,152.2
4430,-8,8,251.6,101.9,0.7,149.0
4431,-8,2,277.0,100.6,0.6,175.9
4432,-8,2,291.3,105.7,0.6,184.9
4433,-8,2,283.6,102.6,0.5,180.6
4434,-8,7,265.1,105.1,0.4,159.5
4435,-8,7,260.3,102.6,0.9,156.9
4436,-8,7,252.8,102.0,0.5,150.3
4437,-8,12,231.6,100.3,0.8,130.4
4438,-8,12,244.4,105.0,0.5,138.9
4439,-8,12,235.5,100.6,0.9,134.0
4440,-1,6,241.3,107.5,0.5,133.3
4441,-1,6,248.9,107.8,0.3,140.8
4442,-1,6,232.8,104.0,0.6,128.2
4443,-1,10,199.9,98.2,0.7,101.0
4444,-1,10,224.4,105.9,0.5,117.9
4445,-1,10,228.3,108.2,0.4,119.7
4446,-1,0,259.1,101.4,0.6,157.1
4447,-1,0,264.8,105.3,0.6,158.9
4448,-1,0,256.4,102.2,0.8,153.4
4449,-1,13,204.2,103.4,0.9,99.9
4450,-1,13,197.6,102.1,1.0,94.5
4451,-1,13,198.8,103.0,0.7,95.1
4452,-1,0,260.5,103.5,0.9,156.1
4453,-1,0,263.9,105.2,0.6,158.2
4454,-1,0,261.6,104.6,0.4,156.5
4455,-1,16,178.3,93.4,1.3,83.6
4456,-1,16,185.5,99.6,0.9,85.0
4457,-1,16,201.8,105.5,0.8,95.5
4458,-1,5,247.0,108.0,0.6,138.4
4459,-1,5,232.0,102.4,0.8,128.7
4460,-1,5,244.2,105.5,0.7,137.9
4461,-1,0,265.2,105.4,0.8,159.0
4462,-1,0,269.1,106.5,0.8,161.8
4463,-1,0,266.1,105.5,0.5,160.1
4464,-1,2,259.5,105.8,1.0,152.7
4465,-1,2,248.5,103.2,0.6,144.6
4466,-1,2,259.5,107.4,0.6,151.6
4467,-1,17,182.5,97.5,1.1,83.9
4468,-1,17,186.2,98.7,0.7,86.9
4469,-1,17,191.7,101.8,0.8,89.0
4470,-1,13,195.9,100.6,0.6,94.7
4471,-1,13,200.4,103.5,0.9,96.0
4472,-1,13,204.9,104.4,0.6,99.9
4473,-1,0,265.7,106.7,0.7,158.2
4474,-1,0,261.5,104.1,0.6,156.8
4475,-1,0,261.5,103.8,0.5,157.1
4476,-1,4,240.6,103.2,0.7,136.7
4477,-1,4,254.4,107.2,0.6,146.6
4478,-1,4,241.7,103.8,0.7,137.2
4479,-1,10,218.4,104.9,0.7,112.7
4480,-1,10,223.6,107.2,1.0,115.4
4481,-1,10,210.1,102.2,0.8,107.2
4482,-1,6,235.7,105.0,0.5,130.2
4483,-1,6,234.1,103.9,1.0,129.2
4484,-1,6,245.5,109.2,0.7,135.6
4485,-1,3,234.8,100.7,0.6,133.4
4486,-1,3,239.3,102.0,0.4,136.9
4487,-1,3,252.9,105.0,0.5,147.3
4488,-1,13,196.9,101.2,0.7,95.0
4489,-1,13,204.6,104.7,0.7,99.2
4490,-1,13,190.6,98.9,0.8,90.9
4491,-1,8,217.7,102.1,0.4,115.2
4492,-1,8,222.9,105.2,0.4,117.3
4493,-1,8,227.3,104.9,0.7,121.7
4494,-1,3,250.2,105.4,0.5,144.3
4495,-1,3,246.5,103.8,0.8,141.9
4496,-1,3,258.2,106.6,0.7,150.9
4497,-1,2,253.2,105.0,0.5,147.7
4498,-1,2,253.2,103.2,0.9,149.2
4499,-1,2,245.2,101.6,0.7,143.0
4500,-1,3,253.2,106.6,0.6,146.0
4501,-1,3,256.5,106.4,0.6,149.6
4502,-1,3,243.8,104.2,0.6,139.1
